name,name_en,service_type,lat,lng,country_code
Barbearia do Kadim,Barbearia do Kadim,hairdresser,-22.9487295,-43.3680836,BR
Barbearia K & MK,Barbearia K & MK,hairdresser,-22.9497412,-43.3671738,BR
Espaço Cor da Pele,Espaço Cor da Pele,hairdresser,-22.9498123,-43.3648563,BR
Hortifrut Brasileiro,Hortifrut Brasileiro,supermarket,-22.9488559,-43.3623758,BR
New Ótica,New Ótica,optician,-22.9067163,-43.1768858,BR
Chapeux,Chapeux,clothes,-22.9068112,-43.1768514,BR
Varadero,Varadero,clothes,-22.906914,-43.1768171,BR
Levi's,Levi's,clothes,-22.9071196,-43.1767399,BR
Victor Hugo,Victor Hugo,clothes,-22.9057913,-43.1772291,BR
Blu-x,Blu-x,clothes,-22.9059481,-43.1771734,BR
Borelli,Borelli,clothes,-22.906124,-43.1771109,BR
Cópia & Etc,Cópia & Etc,copyshop,-22.9068392,-43.1738177,BR
Boca de Forno,Boca de Forno,restaurant,-22.90708,-43.1747057,BR
Restaurante Cosmopolitan,Restaurante Cosmopolitan,restaurant,-22.9042352,-43.174842,BR
Cereja Café,Cereja Café,cafe,-22.9040031,-43.1750761,BR
Oi,Oi,yes,-22.9047333,-43.1757347,BR
Beirute Café,Beirute Café,cafe,-22.9047808,-43.1758033,BR
Engraxataria Cataldo,Engraxataria Cataldo,yes,-22.9056434,-43.1770926,BR
Restaurante Columbia,Restaurante Columbia,restaurant,-22.9054031,-43.1766945,BR
Livraria RT,Livraria RT,books,-22.9054538,-43.1767782,BR
Vinhos Lidador,Vinhos Lidador,beverages,-22.9051858,-43.1763357,BR
Morada Credi,Morada Credi,money_lender,-22.9052282,-43.1764059,BR
Elle et Lui,Elle et Lui,clothes,-22.9053481,-43.1766036,BR
Ecletic,Ecletic,clothes,-22.9050927,-43.1761899,BR
Pampa Grill,Pampa Grill,restaurant,-22.9074531,-43.1743528,BR
Óticas La Vista,Óticas La Vista,optician,-22.90535,-43.1773978,BR
MMartan,MMartan,clothes,-22.9046087,-43.1773513,BR
Scotsman,Scotsman,clothes,-22.9046509,-43.1774237,BR
Moda Mania,Moda Mania,clothes,-22.9047167,-43.1775365,BR
DiSantinni,DiSantinni,shoes,-22.9047504,-43.1775944,BR
Rainha do Méier,Rainha do Méier,bakery,-22.9034996,-43.2827368,BR
Centro Comercial de Copacabana,Centro Comercial de Copacabana,mall,-22.9696289,-43.1847188,BR
Marwal,Marwal,yes,-22.9055934,-43.1786537,BR
Insinuante,Insinuante,electronics,-22.9060743,-43.1790111,BR
Casa Cavé,Casa Cavé,cafe,-22.9059113,-43.1792389,BR
