name,name_en,service_type,lat,lng,country_code
Cremería EL BRINQUITO,Cremería EL BRINQUITO,supermarket,20.7051935,-103.2932468,MX
Gasolinera ALPEZ,Gasolinera ALPEZ,fuel,20.666074,-103.2152312,MX
Gasolinera Repsol,Gasolinera Repsol,fuel,20.6884441,-103.3730178,MX
Agencia SEAT Américas,Agencia SEAT Américas,car,20.6870464,-103.3735971,MX
Agencia VW Américas,Agencia VW Américas,car,20.6862033,-103.3736668,MX
Agencia Chevrolet FLOSOL Motors,Agencia Chevrolet FLOSOL Motors,car,20.6876436,-103.3793049,MX
La Artesanal - Cocina Latinoamericana,La Artesanal - Cocina Latinoamericana,restaurant,20.689094,-103.3759666,MX
Abarrotes Luz y Humberto,Abarrotes Luz y Humberto,convenience,20.6871147,-103.374854,MX
Estaciones Flores,Estaciones Flores,florist,20.6871794,-103.3768276,MX
Mariscos El Amigo Luis,Mariscos El Amigo Luis,restaurant,20.6873978,-103.3768168,MX
Pinturas Berel,Pinturas Berel,doityourself,20.6871644,-103.3764896,MX
Novopiel depilación láser,Novopiel depilación láser,hairdresser,20.6870334,-103.3793207,MX
Giant,Giant,bicycle,20.6870914,-103.3797581,MX
Pastelería Marisa,Pastelería Marisa,bakery,20.6864663,-103.3732375,MX
La Europea vinos,La Europea vinos,alcohol,20.6859343,-103.3732133,MX
BOSÉ Tienda de Sonido,BOSÉ Tienda de Sonido,music,20.6894448,-103.3735835,MX
Wagen Motors - taller mecánico,Wagen Motors - taller mecánico,car_repair,20.6910115,-103.3715521,MX
Centro Cosmético de Occidente,Centro Cosmético de Occidente,hairdresser,20.6870886,-103.373098,MX
La Noche Azul - restaurante de fondues,La Noche Azul - restaurante de fondues,restaurant,20.6885389,-103.3777114,MX
Ferreterías Calzada,Ferreterías Calzada,doityourself,20.6906467,-103.3763274,MX
Tecnópolis Servicio Especializado,Tecnópolis Servicio Especializado,hifi,20.690185,-103.3766278,MX
Lavandería,Lavandería,laundry,20.6663332,-103.2145448,MX
Tienda de abarrotes DEL PARQUE,Tienda de abarrotes DEL PARQUE,convenience,20.6641053,-103.210999,MX
Extra - Tienda de conveniencia,Extra - Tienda de conveniencia,convenience,20.6642685,-103.2101407,MX
Construrama Tonaltecas,Construrama Tonaltecas,doityourself,20.6691572,-103.2345837,MX
Pizza y Come,Pizza y Come,restaurant,20.6688963,-103.2332523,MX
El Sazón Express,El Sazón Express,restaurant,20.6698048,-103.2216624,MX
Sierra Madre,Sierra Madre,restaurant,25.6834481,-100.3546367,MX
Cafeteria CEGS,Cafeteria CEGS,restaurant,25.670113,-100.356461,MX
Costeñito,Costeñito,restaurant,25.6544064,-100.2937682,MX
Manhattan,Manhattan,restaurant,25.6477137,-100.284359,MX
Las Delicias Cafe,Las Delicias Cafe,cafe,25.6551898,-100.2929587,MX
Tapioca House,Tapioca House,cafe,25.6479386,-100.2905394,MX
The Home Depot,The Home Depot,doityourself,25.6559199,-100.2803679,MX
Trigo limpio,Trigo limpio,cafe,25.6397263,-100.2844442,MX
Tienda Leo,Tienda Leo,convenience,25.6476878,-100.3004513,MX
